time,open,high,low,close,25mean,target
2009-01-28 07:00:00,88.97399999999999,90.772,88.89,90.294,90.40975999999999,0
2009-01-29 07:00:00,90.294,90.656,89.47,90.036,90.38119999999999,0
2009-01-30 07:00:00,90.036,90.155,89.18,89.932,90.30535999999998,0
2009-02-01 07:00:00,89.936,90.065,89.73299999999999,90.01899999999999,90.22871999999998,0
2009-02-02 07:00:00,90.009,90.01899999999999,88.802,89.447,90.06979999999997,0
2009-02-03 07:00:00,89.447,89.988,88.594,89.44200000000001,89.90163999999997,0
2009-02-04 07:00:00,89.44200000000001,89.785,88.816,89.43299999999999,89.77295999999997,0
2009-02-05 07:00:00,89.43299999999999,92.25399999999999,89.20200000000001,91.229,89.77403999999996,1
2009-02-06 07:00:00,91.229,92.213,90.729,91.89200000000001,89.83419999999995,1
2009-02-08 07:00:00,91.89200000000001,92.117,91.667,91.78200000000001,89.88955999999995,1
2009-02-09 07:00:00,91.78200000000001,92.417,90.88600000000001,91.456,89.94247999999996,1
2009-02-10 07:00:00,91.461,91.67,90.12799999999999,90.475,89.99283999999996,1
2009-02-11 07:00:00,90.47,90.762,89.706,90.39399999999999,90.03343999999996,1
2009-02-12 07:00:00,90.39200000000001,91.125,89.81299999999999,90.94200000000001,90.10879999999996,1
2009-02-13 07:00:00,90.947,92.15299999999999,90.535,91.85799999999999,90.18951999999996,1
2009-02-15 07:00:00,91.927,91.958,91.148,91.723,90.22883999999996,1
2009-02-16 07:00:00,91.723,92.07,91.42299999999999,91.743,90.25935999999996,1
2009-02-17 07:00:00,91.743,92.756,91.56,92.41,90.32987999999996,1
2009-02-18 07:00:00,92.41,93.96,92.09200000000001,93.781,90.49063999999994,1
2009-02-19 07:00:00,93.781,94.47,93.3,94.193,90.67883999999997,1
2009-02-20 07:00:00,94.193,94.384,92.515,93.34200000000001,90.85579999999996,1
2009-02-22 07:00:00,93.34200000000001,93.602,93.249,93.425,91.04167999999999,1
2009-02-23 07:00:00,93.425,94.956,92.76100000000001,94.61200000000001,91.27623999999997,1
2009-02-24 07:00:00,94.61200000000001,96.934,94.26700000000001,96.645,91.57827999999998,1
2009-02-25 07:00:00,96.631,97.788,96.353,97.396,91.91603999999998,1
2009-02-26 07:00:00,97.396,98.72,97.32,98.516,92.24491999999998,1
2009-02-27 07:00:00,98.516,98.616,96.86200000000001,97.59,92.54708,1
