time,open,high,low,close,25mean,target
2015-02-05 07:00:00,117.296,117.6,117.025,117.53,118.14516000000003,0
2015-02-06 07:00:00,117.53,119.221,117.178,119.134,118.09076000000003,0
2015-02-09 07:00:00,119.02,119.098,118.333,118.633,118.05064000000002,0
2015-02-10 07:00:00,118.633,119.62100000000001,118.398,119.42299999999999,118.0922,1
2015-02-11 07:00:00,119.446,120.477,119.286,120.462,118.14056000000001,1
2015-02-12 07:00:00,120.461,120.476,118.51299999999999,119.109,118.11848,0
2015-02-13 07:00:00,119.10799999999999,119.2,118.414,118.79899999999999,118.12871999999999,1
2015-02-16 07:00:00,118.458,118.786,118.274,118.48,118.134,1
2015-02-17 07:00:00,118.46600000000001,119.416,118.236,119.242,118.18676,1
2015-02-18 07:00:00,119.242,119.417,118.546,118.786,118.24492000000002,1
2015-02-19 07:00:00,118.77600000000001,119.18,118.434,118.943,118.35612000000003,1
2015-02-20 07:00:00,118.943,119.19,118.302,119.01,118.41156000000005,1
2015-02-23 07:00:00,119.11200000000001,119.354,118.742,118.81299999999999,118.46176000000006,1
2015-02-24 07:00:00,118.796,119.84,118.765,118.98,118.46840000000006,1
2015-02-25 07:00:00,118.945,119.066,118.62899999999999,118.86,118.50464000000005,1
2015-02-26 07:00:00,118.835,119.50299999999999,118.68,119.41799999999999,118.54128000000006,1
2015-02-27 07:00:00,119.396,119.79799999999999,119.11399999999999,119.60600000000001,118.61352000000007,1
2015-03-02 07:00:00,119.726,120.19,119.63600000000001,120.132,118.68056000000006,1
2015-03-03 07:00:00,120.155,120.266,119.382,119.738,118.75552000000005,1
2015-03-04 07:00:00,119.71600000000001,119.82600000000001,119.471,119.68799999999999,118.84160000000006,1
2015-03-05 07:00:00,119.713,120.429,119.631,120.134,118.91532000000005,1
2015-03-06 07:00:00,120.134,121.285,119.90299999999999,120.82700000000001,119.04700000000007,1
2015-03-09 06:00:00,120.844,121.417,120.616,121.15,119.18908000000006,1
2015-03-10 06:00:00,121.15799999999999,122.03,120.92,121.146,119.33220000000007,1
2015-03-11 06:00:00,121.12100000000001,121.62799999999999,120.851,121.45299999999999,119.49984000000006,1
2015-03-12 06:00:00,121.45,121.67200000000001,120.65799999999999,121.28399999999999,119.65000000000005,1
2015-03-13 06:00:00,121.28399999999999,121.572,121.135,121.384,119.74000000000005,1
2015-03-16 06:00:00,121.384,121.465,121.09200000000001,121.34,119.84828000000007,1
2015-03-17 06:00:00,121.365,121.522,121.116,121.374,119.92632000000008,1
2015-03-18 06:00:00,121.376,121.414,119.295,120.118,119.91256000000007,0
