time,open,high,low,close,100mean,target
2019-05-16 06:00:00,109.586,109.96799999999999,109.336,109.848,110.53526999999997,1
2019-05-17 06:00:00,109.848,110.19200000000001,109.49600000000001,110.069,110.54708999999995,1
2019-05-18 06:00:00,110.074,110.074,110.074,110.074,110.57120999999995,1
2019-05-20 06:00:00,110.132,110.32,109.809,110.06200000000001,110.58666999999996,1
2019-05-21 06:00:00,110.07799999999999,110.67299999999999,110.022,110.492,110.60442999999995,1
2019-05-22 06:00:00,110.50200000000001,110.62700000000001,110.242,110.35600000000001,110.62066999999996,1
2019-05-23 06:00:00,110.344,110.36399999999999,109.46,109.601,110.63507999999996,1
2019-05-24 06:00:00,109.60600000000001,109.74600000000001,109.27600000000001,109.302,110.64383999999997,1
2019-05-27 06:00:00,109.318,109.586,109.28200000000001,109.51,110.65379999999998,1
2019-05-28 06:00:00,109.49799999999999,109.63,109.21,109.36399999999999,110.66583999999997,1
2019-05-29 06:00:00,109.37200000000001,109.7,109.15,109.59100000000001,110.67474999999996,1
2019-05-30 06:00:00,109.57700000000001,109.926,109.475,109.624,110.68009999999997,1
2019-05-31 06:00:00,109.604,109.62200000000001,108.279,108.304,110.67055999999997,0
2019-06-03 06:00:00,108.31200000000001,108.447,107.884,108.073,110.65354999999998,0
2019-06-04 06:00:00,108.068,108.35799999999999,107.84700000000001,108.147,110.63831999999998,0
2019-06-05 06:00:00,108.14,108.486,107.816,108.46,110.62917999999998,0
2019-06-06 06:00:00,108.462,108.56299999999999,108.02600000000001,108.39399999999999,110.61697999999998,0
2019-06-07 06:00:00,108.411,108.618,107.881,108.195,110.60252999999999,0
2019-06-08 06:00:00,108.182,108.182,108.147,108.147,110.58850000000001,0
2019-06-10 06:00:00,108.508,108.715,108.314,108.45100000000001,110.57955,0
2019-06-11 06:00:00,108.441,108.802,108.35,108.51899999999999,110.57088,0
2019-06-12 06:00:00,108.51899999999999,108.572,108.22,108.506,110.56553999999998,0
2019-06-13 06:00:00,108.495,108.536,108.167,108.398,110.56083999999997,0
2019-06-14 06:00:00,108.369,108.588,108.15799999999999,108.557,110.55138999999997,0
2019-06-17 06:00:00,108.50399999999999,108.723,108.478,108.538,110.53776999999998,0
2019-06-18 06:00:00,108.538,108.678,108.06200000000001,108.441,110.52253999999999,0
2019-06-19 06:00:00,108.444,108.616,107.904,108.102,110.50377,0
2019-06-20 06:00:00,108.09899999999999,108.14399999999999,107.212,107.302,110.47861,0
2019-06-21 06:00:00,107.288,107.734,107.04799999999999,107.322,110.45429,0
2019-06-24 06:00:00,107.30799999999999,107.536,107.249,107.29700000000001,110.42346000000002,0
2019-06-25 06:00:00,107.29,107.41,106.78,107.17,110.39034000000001,0
2019-06-26 06:00:00,107.182,107.84899999999999,107.104,107.789,110.35819000000001,0
2019-06-27 06:00:00,107.802,108.162,107.65,107.786,110.33119,0
2019-06-28 06:00:00,107.79799999999999,107.93799999999999,107.565,107.902,110.30565,0
2019-06-29 06:00:00,107.912,107.912,107.912,107.912,110.27863,0
2019-07-01 06:00:00,108.20100000000001,108.53399999999999,108.104,108.44200000000001,110.25699,0
2019-07-02 06:00:00,108.44200000000001,108.475,107.76799999999999,107.904,110.22749000000002,0
2019-07-03 06:00:00,107.899,107.92,107.536,107.825,110.19867000000002,0
2019-07-04 06:00:00,107.818,107.84200000000001,107.708,107.822,110.17007000000001,0
2019-07-05 06:00:00,107.816,108.63799999999999,107.78399999999999,108.47399999999999,110.14425000000001,0
2019-07-06 06:00:00,108.47,108.47,108.47,108.47,110.12310000000001,0
2019-07-08 06:00:00,108.445,108.80799999999999,108.281,108.72399999999999,110.10040000000001,0
2019-07-09 06:00:00,108.72399999999999,108.964,108.682,108.85600000000001,110.07512000000001,0
2019-07-10 06:00:00,108.869,108.991,108.348,108.46600000000001,110.04075,0
2019-07-11 06:00:00,108.444,108.53299999999999,107.86,108.495,110.00826,0
2019-07-12 06:00:00,108.492,108.61,107.804,107.906,109.96844000000002,0
2019-07-13 06:00:00,107.902,107.902,107.902,107.902,109.92976,0
2019-07-15 06:00:00,107.916,108.11,107.8,107.90899999999999,109.89300999999999,0
2019-07-16 06:00:00,107.914,108.375,107.822,108.24,109.86372,0
2019-07-17 06:00:00,108.244,108.32700000000001,107.943,107.95,109.83108,0
2019-07-18 06:00:00,107.992,108.016,107.212,107.296,109.79059000000001,0
2019-07-19 06:00:00,107.296,107.978,107.21600000000001,107.726,109.75627000000003,0
2019-07-22 06:00:00,107.777,108.068,107.70200000000001,107.87200000000001,109.71806000000002,0
2019-07-23 06:00:00,107.86399999999999,108.29,107.82700000000001,108.228,109.68555000000002,0
2019-07-24 06:00:00,108.223,108.27600000000001,107.932,108.18799999999999,109.65263000000003,0
2019-07-25 06:00:00,108.15299999999999,108.756,108.044,108.63600000000001,109.62473000000004,0
2019-07-26 06:00:00,108.64,108.83,108.56200000000001,108.679,109.59748000000003,0
2019-07-29 06:00:00,108.666,108.9,108.42299999999999,108.78200000000001,109.57827000000003,0
2019-07-30 06:00:00,108.78399999999999,108.948,108.454,108.60600000000001,109.55617000000002,0
2019-07-31 06:00:00,108.615,109.0,108.492,108.764,109.54444000000001,0
2019-08-01 06:00:00,108.78399999999999,109.32,107.257,107.35,109.51870000000001,0
2019-08-02 06:00:00,107.35799999999999,107.56700000000001,106.51,106.594,109.48496999999999,0
2019-08-03 06:00:00,106.588,106.588,106.588,106.588,109.44451,0
2019-08-05 06:00:00,106.58,106.68299999999999,105.788,105.95299999999999,109.3989,0
2019-08-06 06:00:00,105.956,107.09200000000001,105.523,106.462,109.35701999999999,0
2019-08-07 06:00:00,106.46600000000001,106.47200000000001,105.49600000000001,106.26899999999999,109.31120999999999,0
2019-08-08 06:00:00,106.266,106.304,105.89299999999999,106.071,109.25841999999999,0
2019-08-09 06:00:00,106.046,106.07799999999999,105.27,105.68700000000001,109.20206999999999,0
2019-08-10 06:00:00,105.68,105.68,105.68,105.68,109.14397,0
2019-08-12 06:00:00,105.59299999999999,105.694,105.05,105.304,109.08053,0
2019-08-13 06:00:00,105.292,106.978,105.068,106.744,109.03077000000002,0
